﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
John Redwood,Wokingham CC,,,2485.4,,,,4980,,,,0,,7465.4,,,4422.6,,uncapped,0,uncapped,0,4422.6,11888,14
John Robertson,Glasgow North West BC,,,21065.4,,,,0,,,,0,,21065.4,,,16235.8,,uncapped,11558.17,uncapped,0,27793.97,48859.37,605
John Spellar,Warley BC,,,16926.49,,,,0,,,,0,,16926.49,,,2157.28,,uncapped,2645.3,uncapped,0,4802.58,21729.07,318
John Stanley,Tonbridge and Malling CC,,,4374.01,,,,1250,,,,0,,5624.01,,,0,,uncapped,0,uncapped,3906.98,3906.98,9530.99,91
John Stevenson,Carlisle CC,,,29982.87,,,,3877.5,,,,0,,33860.37,,,15167.13,,uncapped,8008.25,uncapped,0,23175.38,57035.75,3942
John Thurso,"Caithness, Sutherland and Easter Ross CC",,,6165.05,,,,0,,,,0,,6165.05,,,15632.33,,uncapped,29577.34,uncapped,0,45209.67,51374.72,1399
John Whittingdale,Maldon CC,,,4449.25,,,,2408.75,,,,0,,6858,,,4942.84,,uncapped,2706.05,uncapped,0,7648.89,14506.89,39
John Woodcock,Barrow and Furness CC,,,24882.5,,,,0,,,,0,,24882.5,,,8677.61,,uncapped,6514.66,uncapped,0,15192.27,40074.77,3917
Jon Cruddas,Dagenham and Rainham BC,,,19899.01,,,,0,,,,0,,19899.01,,,0,,uncapped,0,uncapped,0,0,19899.01,1406
Jon Trickett,Hemsworth CC,,,24641.57,,,,1500,,,,0,,26141.57,,,979.93,,uncapped,6634.1,uncapped,0,7614.03,33755.6,410
Jonathan Djanogly,Huntingdon CC,,,23303.13,,,,3097.5,,,,0,,26400.63,,,0,,uncapped,328.35,uncapped,0,328.35,26728.98,1425
Jonathan Edwards,Carmarthen East and Dinefwr CC,,,21759.8,,,,0,,,,0,,21759.8,,,17442.86,,uncapped,3385.16,uncapped,0,20828.02,42587.82,3943
Jonathan Evans,Cardiff North BC,,,12416.14,,,,3877.5,,,,0,,16293.64,,,16663.46,,uncapped,0,uncapped,0,16663.46,32957.1,1166
Jonathan Lord,Woking CC,,,3785.66,,,,13917.9,,,,0,,17703.56,,,0,,uncapped,191.95,uncapped,276.88,468.83,18172.39,4090
Jonathan Reynolds,Stalybridge and Hyde CC,,,25888.77,,,,0,,,,0,,25888.77,,,17566.21,,uncapped,5845.97,uncapped,0,23412.18,49300.95,4119
Julian Brazier,Canterbury CC,,,9143.5,,,,6025.04,,,,0,,15168.54,,,17721.43,,uncapped,3168.88,uncapped,0,20890.31,36058.85,77
Julian Huppert,Cambridge BC,,,13164.11,,,,2632,,,,0,,15796.11,,,6184.9,,uncapped,2031.45,uncapped,0,8216.35,24012.46,3931
Julian Lewis,New Forest East CC,,,19882.36,,,,3877.5,,,,0,,23759.86,,,7400.52,,uncapped,3348.23,uncapped,0,10748.75,34508.61,54
Julian Smith,Skipton and Ripon CC,,,7812.04,,,,3877.5,,,,0,,11689.54,,,0,,uncapped,3787.65,uncapped,0,3787.65,15477.19,4118
Julian Sturdy,York Outer CC,,,5983.85,,,,3877.5,,,,0,,9861.35,,,16640.93,,uncapped,3479.85,uncapped,0,20120.78,29982.13,4079
Julie Elliott,Sunderland Central BC,,,31243.97,,,,0,,,,0,,31243.97,,,15460.04,,uncapped,2474.63,uncapped,0,17934.67,49178.64,4127
Julie Hilling,Bolton West CC,,,24996.29,,,,0,,,,0,,24996.29,,,16503.76,,uncapped,6342.56,uncapped,0,22846.32,47842.61,3925
Justin Tomlinson,North Swindon CC,,,15630.58,,,,0,,,,0,,15630.58,,,10210.71,,uncapped,1369.2,uncapped,0,11579.91,27210.49,4105
Justine Greening,Putney BC,,,21790.36,,,,0,,,,0,,21790.36,,,0,,uncapped,745,uncapped,0,745,22535.36,1555
Karen Bradley,Staffordshire Moorlands CC,,,26104.65,,,,4548.55,,,,0,,30653.2,,,12376.74,,uncapped,9134.45,uncapped,0,21511.19,52164.39,4110
Karen Buck,Westminster North BC,,,35864.66,,,,200,,,,0,,36064.66,,,0,,uncapped,973.9,uncapped,0,973.9,37038.56,199
Karen Lumley,Redditch CC,,,26545.57,,,,4558.65,,,,0,,31104.22,,,9921.38,,uncapped,3337.39,uncapped,0,13258.77,44362.99,4023
Karl McCartney,Lincoln BC,,,6400.61,,,,17719.33,,,,0,,24119.94,,,13119.14,,uncapped,8923.7,uncapped,0,22042.84,46162.78,4028
Karl Turner,Kingston upon Hull East BC,,,25959.31,,,,0,,,,0,,25959.31,,,11949.28,,uncapped,6759.79,uncapped,0,18709.07,44668.38,4030
Kate Green,Stretford and Urmston BC,,,21247.81,,,,0,,,,0,,21247.81,,,0,,uncapped,5144.66,uncapped,0,5144.66,26392.47,4120
Kate Hoey,Vauxhall BC,,,2980.21,,,,0,,,,0,,2980.21,,,0,,uncapped,303.2,uncapped,0,303.2,3283.41,210
Katy Clark,North Ayrshire and Arran CC,,,38608.55,,,,0,,,,0,,38608.55,,,2962.29,,uncapped,9738.27,uncapped,64.77,12765.33,51373.88,1590
Keith Simpson,Broadland CC,,,8977.63,,,,9458.75,,,,0,,18436.38,,,20942.96,,uncapped,4656.5,uncapped,0,25599.46,44035.84,126
Keith Vaz,Leicester East BC,,,35783.4,,,,9241.7,,,,0,,45025.1,,,0,,uncapped,5009.45,uncapped,0,5009.45,50034.55,338
Kelvin Hopkins,Luton North BC,,,20937.44,,,,0,,,,0,,20937.44,,,0,,uncapped,741.4,uncapped,0,741.4,21678.84,2
Ken Clarke,Rushcliffe CC,,,10260.62,,,,0,,,,0,,10260.62,,,9892,,uncapped,3174.4,uncapped,470,13536.4,23797.02,366
Kerry McCarthy,Bristol East BC,,,19158.77,,,,0,,,,0,,19158.77,,,15851.08,,uncapped,2844.3,uncapped,0,18695.38,37854.15,1491
Kevan Jones,North Durham CC,,,22795.54,,,,0,,,,0,,22795.54,,,18372.3,,uncapped,10607.47,uncapped,35,29014.77,51810.31,1438
Kevin Barron,Rother Valley CC,,,6853.53,,,,0,,,,0,,6853.53,,,15917.75,,uncapped,4637.73,uncapped,0,20555.48,27409.01,392
Kevin Brennan,Cardiff West BC,,,26939.3,,,,0,,,,0,,26939.3,,,16566.96,,uncapped,5996.75,uncapped,0,22563.71,49503.01,1400
Khalid Mahmood,"Birmingham, Perry Barr BC",,,25674.64,,,,2948.98,,,,0,,28623.62,,,0,,uncapped,4955.6,uncapped,0,4955.6,33579.22,1392
Kris Hopkins,Keighley CC,,,15126.51,,,,0,,,,0,,15126.51,,,11455.92,,uncapped,4684,uncapped,0,16139.92,31266.43,4043
Kwasi Kwarteng,Spelthorne BC,,,1900.77,,,,3877.5,,,,0,,5778.27,,,0,,uncapped,47.2,uncapped,0,47.2,5825.47,4134
Laura Sandys,South Thanet CC,,,16222.82,,,,14635.77,,,,0,,30858.59,,,0,,uncapped,1163.76,uncapped,0,1163.76,32022.35,4094
Laurence Robertson,Tewkesbury CC,,,16815.29,,,,0,,,,0,,16815.29,,,15729.49,,uncapped,8653.61,uncapped,0,24383.1,41198.39,253
Lee Scott,Ilford North BC,,,6603.6,,,,0,,,,0,,6603.6,,,0,,uncapped,250.4,uncapped,0,250.4,6854,1534
Liam Byrne,"Birmingham, Hodge Hill BC",,,29275.22,,,,6270,,,,0,,35545.22,,,17382.27,,uncapped,5904.45,uncapped,0,23286.72,58831.94,1171
Liam Fox,North Somerset CC,,,8135.91,,,,9050.75,,,,0,,17186.66,,,8790.46,,uncapped,0,uncapped,0,8790.46,25977.12,223
Lilian Greenwood,Nottingham South BC,,,23519.95,,,,442.35,,,,0,,23962.3,,,11625.85,,uncapped,4842.07,uncapped,5559.82,22027.74,45990.04,4029
Linda Riordan,Halifax BC,,,24579.68,,,,0,,,,0,,24579.68,,,10315.05,,uncapped,1782.35,uncapped,0,12097.4,36677.08,1525
Lindsay Hoyle,Chorley CC,,,8991.21,,,,0,,,,0,,8991.21,,,2539.37,,uncapped,6120,uncapped,0,8659.37,17650.58,467
Lindsay Roy,Glenrothes CC,,,23517.51,,,,0,,,,0,,23517.51,,,16169.09,,uncapped,13099.39,uncapped,35,29303.48,52820.99,1608
Lisa Nandy,Wigan CC,,,27758.55,,,,0,,,,0,,27758.55,,,11768.03,,uncapped,5278.25,uncapped,0,17046.28,44804.83,4082
Liz Kendall,Leicester West BC,,,27815.78,,,,3114.64,,,,0,,30930.42,,,9142.13,,uncapped,4321.43,uncapped,0,13463.56,44393.98,4026
Lorely Burt,Solihull BC,,,25337.87,,,,3156.1,,,,0,,28493.97,,,10615.71,,uncapped,3878.06,uncapped,0,14493.77,42987.74,1567
Lorraine Fullbrook,South Ribble CC,,,8832.5,,,,11567.25,,,,0,,20399.75,,,13704.13,,uncapped,4178.03,uncapped,0,17882.16,38281.91,4121
Louise Ellman,"Liverpool, Riverside BC",,,23523.31,,,,552.55,,,,0,,24075.86,,,6136.34,,uncapped,5250.55,uncapped,0,11386.89,35462.75,484
Louise Mensch,Corby CC,,,5398.05,,,,3877.5,,,,0,,9275.55,,,16245.98,,uncapped,4860.54,uncapped,0,21106.52,30382.07,3959
Luciana Berger,"Liverpool, Wavertree BC",,,20882.34,,,,7666.84,,,,0,,28549.18,,,14613,,uncapped,5907.95,uncapped,0,20520.95,49070.13,4036
Lyn Brown,West Ham BC,,,9657.67,,,,4074.13,,,,0,,13731.8,,,0,,uncapped,0,uncapped,0,0,13731.8,1583
Lynne Featherstone,Hornsey and Wood Green BC,,,29451.19,,,,6257.93,,,,0,,35709.12,,,0,,uncapped,0,uncapped,1162.1,1162.1,36871.22,1531
Madeleine Moon,Bridgend CC,,,25281.77,,,,0,,,,0,,25281.77,,,2561.77,,uncapped,4637.7,uncapped,312.36,7511.83,32793.6,1490
Malcolm Bruce,Gordon CC,,,21546.55,,,,2520.25,,,,0,,24066.8,,,17928.01,,uncapped,17993.85,uncapped,550,36471.86,60538.66,615
Malcolm Rifkind,Kensington BC,,,9725.2,,,,0,,,,0,,9725.2,,,0,,uncapped,0,uncapped,0,0,9725.2,1191
Malcolm Wicks,Croydon North BC,,,39528.68,,,,0,,,,0,,39528.68,,,0,,uncapped,145,uncapped,0,145,39673.68,156
Marcus Jones,Nuneaton CC,,,25646.52,,,,3877.5,,,,0,,29524.02,,,18569.12,,uncapped,4049.55,uncapped,0,22618.67,52142.69,4024
Margaret Beckett,Derby South BC,,,5875.75,,,,0,,,,0,,5875.75,,,6220.2,,uncapped,5460.4,uncapped,0,11680.6,17556.35,328
Margaret Curran,Glasgow East BC,,,18796.31,,,,0,,,,0,,18796.31,,,19358.32,,uncapped,10813.77,uncapped,0,30172.09,48968.4,3982
Margaret Hodge,Barking BC,,,36470.44,,,,251.95,,,,0,,36722.39,,,0,,uncapped,458.92,uncapped,0,458.92,37181.31,140
Margaret Ritchie,South Down,,,23854.72,,,,0,,,,0,,23854.72,,,3634,,uncapped,12813.84,uncapped,0,16447.84,40302.56,4130
Margot James,Stourbridge BC,,,22772.56,,,,3877.5,,,,0,,26650.06,,,0,,uncapped,3814.4,uncapped,0,3814.4,30464.46,4115
Maria Eagle,Garston and Halewood BC,,,13583.67,,,,189,,,,0,,13772.67,,,4368.07,,uncapped,6284.9,uncapped,0,10652.97,24425.64,483
Maria Miller,Basingstoke BC,,,3719.81,,,,2408.75,,,,0,,6128.56,,,0,,uncapped,1355.47,uncapped,0,1355.47,7484.03,1480
Mark Durkan,Foyle,,,21725.74,,,,0,,,,0,,21725.74,,,8920.31,,uncapped,11349.03,uncapped,0,20269.34,41995.08,1594
Mark Field,Cities of London and Westminster BC,,,7539.13,,,,0,,,,0,,7539.13,,,0,,uncapped,1263.7,uncapped,0,1263.7,8802.83,1405
Mark Francois,Rayleigh and Wickford CC,,,3497.09,,,,8827.5,,,,0,,12324.59,,,0,,uncapped,0,uncapped,0,0,12324.59,1444
Mark Garnier,Wyre Forest CC,,,20883.15,,,,3877.5,,,,0,,24760.65,,,24013.82,,uncapped,4647.58,uncapped,0,28661.4,53422.05,4074
Mark Harper,Forest of Dean CC,,,21611.32,,,,3600.25,,,,0,,25211.57,,,3039.92,,uncapped,6214.8,uncapped,0,9254.72,34466.29,1520
Mark Hendrick,Preston BC,,,27269.42,,,,0,,,,0,,27269.42,,,9982.53,,uncapped,5664.85,uncapped,0,15647.38,42916.8,473
Mark Hoban,Fareham CC,,,10804.76,,,,2408.75,,,,0,,13213.51,,,13108.09,,uncapped,2247.7,uncapped,0,15355.79,28569.3,1414
Mark Hunter,Cheadle BC,,,23602.99,,,,2369,,,,0,,25971.99,,,14768.34,,uncapped,6986.42,uncapped,0,21754.76,47726.75,1598
Mark Lancaster,Milton Keynes North CC,,,23266.22,,,,2408.75,,,,0,,25674.97,,,0,,uncapped,4026.85,uncapped,9076.37,13103.22,38778.19,1544
Mark Lazarowicz,Edinburgh North and Leith BC,,,20157.38,,,,0,,,,0,,20157.38,,,1441.04,,uncapped,7730.89,uncapped,0,9171.93,29329.31,1411
Mark Menzies,Fylde CC,,,16404.45,,,,3877.5,,,,0,,20281.95,,,19768.15,,uncapped,5430.2,uncapped,0,25198.35,45480.3,3998
Mark Pawsey,Rugby CC,,,24993.99,,,,3997.5,,,,0,,28991.49,,,15450.9,,uncapped,4990.56,uncapped,0,20441.46,49432.95,4052
Mark Prisk,Hertford and Stortford CC,,,10476.94,,,,8239.2,,,,0,,18716.14,,,0,,uncapped,628.9,uncapped,0,628.9,19345.04,1424
Mark Pritchard,The Wrekin CC,,,18954.39,,,,6888.75,,,,0,,25843.14,,,5135.9,,uncapped,9599.04,uncapped,0,14734.94,40578.08,1576
Mark Reckless,Rochester and Strood CC,,,16266.27,,,,3907.55,,,,0,,20173.82,,,0,,uncapped,1755.9,uncapped,260,2015.9,22189.72,4049
Mark Simmonds,Boston and Skegness CC,,,24044.81,,,,3877.5,,,,0,,27922.31,,,3823.71,,uncapped,4395.45,uncapped,0,8219.16,36141.47,1393
Mark Spencer,Sherwood CC,,,17933.5,,,,3877.5,,,,0,,21811,,,7100.75,,uncapped,4153.6,uncapped,0,11254.35,33065.35,4055
Mark Tami,Alyn and Deeside CC,,,25435.21,,,,0,,,,0,,25435.21,,,7097.2,,uncapped,7355.98,uncapped,0,14453.18,39888.39,1383
Mark Williams,Ceredigion CC,,,24432.78,,,,4863.8,,,,0,,29296.58,,,11110,,uncapped,5213.12,uncapped,0,16323.12,45619.7,1498
Marsha Singh,Bradford West BC,,,17858.71,,,,30.1,,,,0,,17888.81,,,2298.66,,uncapped,589.8,uncapped,0,2888.46,20777.27,404
Martin Caton,Gower CC,,,20459,,,,0,,,,0,,20459,,,4447.72,,uncapped,4139.7,uncapped,0,8587.42,29046.42,566
Martin Horwood,Cheltenham BC,,,27590.19,,,,0,,,,0,,27590.19,,,17935.16,,uncapped,3475.4,uncapped,0,21410.56,49000.75,1499
Martin McGuinness,Mid Ulster,,,33921.38,,,,0,,,,0,,33921.38,,,0,,uncapped,0,uncapped,0,0,33921.38,651
Martin Vickers,Cleethorpes CC,,,20230.64,,,,4950.9,,,,0,,25181.54,,,15105.17,,uncapped,4445.3,uncapped,0,19550.47,44732.01,3957
Mary Creagh,Wakefield CC,,,26132.3,,,,558.09,,,,0,,26690.39,,,11447.76,,uncapped,10603.5,uncapped,0,22051.26,48741.65,1579
Mary Glindon,North Tyneside BC,,,21869.23,,,,0,,,,0,,21869.23,,,18184.18,,uncapped,6221.86,uncapped,0,24406.04,46275.27,4126
Mary MacLeod,Brentford and Isleworth BC,,,9890.79,,,,3877.5,,,,0,,13768.29,,,0,,uncapped,364.55,uncapped,0,364.55,14132.84,3927
Matthew Hancock,West Suffolk CC,,,9211.64,,,,4669.3,,,,0,,13880.94,,,16520.58,,uncapped,4715.95,uncapped,0,21236.53,35117.47,4070
Matthew Offord,Hendon BC,,,14080.6,,,,4350.71,,,,0,,18431.31,,,0,,uncapped,202.8,uncapped,0,202.8,18634.11,4006
Meg Hillier,Hackney South and Shoreditch BC,,,5977.23,,,,279.65,,,,0,,6256.88,,,0,,uncapped,846.35,uncapped,51,897.35,7154.23,1524
Meg Munn,"Sheffield, Heeley BC",,,18897.74,,,,11,,,,0,,18908.74,,,18233.77,,uncapped,4582.95,uncapped,0,22816.72,41725.46,1448
Mel Stride,Central Devon CC,,,20758.42,,,,4557.5,,,,0,,25315.92,,,0,,uncapped,5723.5,uncapped,0,5723.5,31039.42,3935
Menzies Campbell,North East Fife CC,,,14748.07,,,,2369,,,,0,,17117.07,,,7826.55,,uncapped,14388.61,uncapped,0,22215.16,39332.23,627
Michael Connarty,Linlithgow and East Falkirk CC,,,24726.32,,,,0,,,,0,,24726.32,,,17869.74,,uncapped,12837.07,uncapped,0,30706.81,55433.13,602
Michael Dugher,Barnsley East CC,,,18788.03,,,,544.5,,,,0,,19332.53,,,9542.53,,uncapped,6785.53,uncapped,562.82,16890.88,36223.41,3916
Michael Ellis,Northampton North BC,,,4864.06,,,,0,,,,0,,4864.06,,,17773.99,,uncapped,0,uncapped,0,17773.99,22638.05,4116
Michael Fabricant,Lichfield CC,,,3947.55,,,,3877.5,,,,0,,7825.05,,,7489.17,,uncapped,4608.94,uncapped,0,12098.11,19923.16,280
Michael Fallon,Sevenoaks CC,,,7865.35,,,,0,,,,0,,7865.35,,,2544.54,,uncapped,180.76,uncapped,0,2725.3,10590.65,88
Michael Gove,Surrey Heath CC,,,20575.49,,,,3026.56,,,,0,,23602.05,,,0,,uncapped,185.6,uncapped,0,185.6,23787.65,1571
Michael McCann,"East Kilbride, Strathaven and Lesmahagow CC",,,27127.05,,,,0,,,,0,,27127.05,,,17408.62,,uncapped,21588.06,uncapped,0,38996.68,66123.73,3963
Michael Meacher,Oldham West and Royton BC,,,35866.41,,,,0,,,,0,,35866.41,,,3037.78,,uncapped,1251.2,uncapped,0,4288.98,40155.39,454
Michael Moore,"Berwickshire, Roxburgh and Selkirk CC",,,19336.37,,,,2369,,,,0,,21705.37,,,11631,,uncapped,13211.61,uncapped,0,24842.61,46547.98,638
Michelle Gildernew,Fermanagh and South Tyrone,,,23289.94,,,,0,,,,0,,23289.94,,,0,,uncapped,0,uncapped,0,0,23289.94,1416
Mike Crockart,Edinburgh West BC,,,25035.49,,,,3025.99,,,,0,,28061.48,,,12060.41,,uncapped,15544.73,uncapped,0,27605.14,55666.62,3967
Mike Freer,Finchley and Golders Green BC,,,27894.56,,,,500,,,,0,,28394.56,,,0,,uncapped,274.95,uncapped,0,274.95,28669.51,4004
Mike Gapes,Ilford South BC,,,28448.48,,,,0,,,,0,,28448.48,,,0,,uncapped,1512.15,uncapped,0,1512.15,29960.63,184
Mike Hancock,Portsmouth South BC,,,29047.53,,,,2632,,,,0,,31679.53,,,0,,uncapped,4698,uncapped,23.5,4721.5,36401.03,59
Mike Penning,Hemel Hempstead CC,,,29522.57,,,,3701.25,,,,0,,33223.82,,,0,,uncapped,0,uncapped,0,0,33223.82,1528
Mike Weatherley,Hove BC,,,17685.27,,,,0,,,,0,,17685.27,,,14115.5,,uncapped,1174.48,uncapped,0,15289.98,32975.25,3984
Mike Weir,Angus CC,,,19578.45,,,,0,,,,0,,19578.45,,,17089.35,,uncapped,12109.66,uncapped,0,29199.01,48777.46,1384
Mike Wood,Batley and Spen BC,,,23542.4,,,,0,,,,0,,23542.4,,,0,,uncapped,4949.2,uncapped,0,4949.2,28491.6,401
Nadhim Zahawi,Stratford-on-Avon CC,,,23121.79,,,,39848.46,,,,0,,62970.25,,,9882.79,,uncapped,3135.01,uncapped,0,13017.8,75988.05,4113
Nadine Dorries,Mid Bedfordshire CC,,,8689.69,,,,34455.24,,,,0,,43144.93,,,12916.44,,uncapped,3916.86,uncapped,3899.96,20733.26,63878.19,1481
Naomi Long,Belfast East,,,4454.34,,,,0,,,,0,,4454.34,,,15893.81,,uncapped,9878.66,uncapped,0,25772.47,30226.81,3920
Natascha Engel,North East Derbyshire CC,,,30346.81,,,,104,,,,0,,30450.81,,,12394.86,,uncapped,4573.18,uncapped,0,16968.04,47418.85,1507
Neil Carmichael,Stroud CC,,,24270.92,,,,3918.38,,,,0,,28189.3,,,18497.85,,uncapped,2562,uncapped,0,21059.85,49249.15,4104
Neil Parish,Tiverton and Honiton CC,,,4978.6,,,,0,,,,0,,4978.6,,,17968.12,,uncapped,5235.5,uncapped,0,23203.62,28182.22,4072
Nia Griffith,Llanelli CC,,,23035.59,,,,0,,,,0,,23035.59,,,0,,uncapped,8676.4,uncapped,0,8676.4,31711.99,1541
Nic Dakin,Scunthorpe CC,,,25618.83,,,,1317.76,,,,0,,26936.59,,,15334.47,,uncapped,7351.9,uncapped,0,22686.37,49622.96,4056
Nicholas Brown,Newcastle upon Tyne East BC,,,7295.96,,,,0,,,,0,,7295.96,,,3157.67,,uncapped,6166.25,uncapped,0,9323.92,16619.88,523
Nicholas Soames,Mid Sussex CC,,,18199.47,,,,3292.75,,,,0,,21492.22,,,0,,uncapped,1008.56,uncapped,0,1008.56,22500.78,116
Nick Boles,Grantham and Stamford CC,,,8158.63,,,,3877.5,,,,0,,12036.13,,,8342.86,,uncapped,4390.27,uncapped,35,12768.13,24804.26,3995
Nick Clegg,"Sheffield, Hallam CC",,,23250.17,,,,2369,,,,0,,25619.17,,,13411.84,,uncapped,1592.05,uncapped,0,15003.89,40623.06,1563
Nick de Bois,Enfield North BC,,,16688.8,,,,21307.35,,,,0,,37996.15,,,0,,uncapped,209.5,uncapped,0,209.5,38205.65,4002
Nick Gibb,Bognor Regis and Littlehampton CC,,,12688.1,,,,17307.37,,,,0,,29995.47,,,0,,uncapped,3443.9,uncapped,0,3443.9,33439.37,111
Nick Harvey,North Devon CC,,,27633.12,,,,314.2,,,,0,,27947.32,,,15747.18,,uncapped,10734.05,uncapped,0,26481.23,54428.55,231
Nick Herbert,Arundel and South Downs CC,,,4567.4,,,,0,,,,0,,4567.4,,,0,,uncapped,1043.85,uncapped,0,1043.85,5611.25,1479
Nick Hurd,"Ruislip, Northwood and Pinner BC",,,15706.54,,,,537.56,,,,0,,16244.1,,,0,,uncapped,0,uncapped,0,0,16244.1,1561
Nick Raynsford,Greenwich and Woolwich BC,,,19357.17,,,,0,,,,0,,19357.17,,,0,,uncapped,0,uncapped,0,0,19357.17,171
Nick Smith,Blaenau Gwent CC,,,24781.52,,,,5046.25,,,,0,,29827.77,,,2324,,uncapped,5329.38,uncapped,0,7653.38,37481.15,3928
Nicky Morgan,Loughborough CC,,,20553.08,,,,3877.5,,,,0,,24430.58,,,14356.09,,uncapped,5229.4,uncapped,12,19597.49,44028.07,4027
Nicola Blackwood,Oxford West and Abingdon CC,,,6322.89,,,,4107.35,,,,0,,10430.24,,,11712.33,,uncapped,373.8,uncapped,0,12086.13,22516.37,4019
Nigel Adams,Selby and Ainsty CC,,,8208.49,,,,0,,,,0,,8208.49,,,20809.37,,uncapped,3936.55,uncapped,0,24745.92,32954.41,4057
Nigel Dodds,Belfast North,,,10572.78,,,,0,,,,0,,10572.78,,,13675.88,,uncapped,16019.86,uncapped,0,29695.74,40268.52,1388
Nigel Evans,Ribble Valley CC,,,5777.92,,,,2408.75,,,,0,,8186.67,,,6933.36,,uncapped,7644.74,uncapped,0,14578.1,22764.77,474
Nigel Mills,Amber Valley CC,,,20969.36,,,,3877.5,,,,0,,24846.86,,,8451.96,,uncapped,4268.5,uncapped,0,12720.46,37567.32,4136
Norman Baker,Lewes CC,,,39488.06,,,,3289.2,,,,0,,42777.26,,,18886.74,,uncapped,3188.91,uncapped,0,22075.65,64852.91,28
Norman Lamb,North Norfolk CC,,,23135.69,,,,3346.03,,,,0,,26481.72,,,7360.23,,uncapped,5368.5,uncapped,0,12728.73,39210.45,1439
Oliver Colvile,"Plymouth, Sutton and Devonport BC",,,16488.76,,,,19495.5,,,,0,,35984.26,,,3394.95,,uncapped,6663.06,uncapped,0,10058.01,46042.27,4022
Oliver Heald,North East Hertfordshire CC,,,17142.85,,,,3058.75,,,,0,,20201.6,,,90,,uncapped,1517.7,uncapped,2718.68,4326.38,24527.98,69
Oliver Letwin,West Dorset CC,,,9850.02,,,,1345.98,,,,0,,11196,,,0,,uncapped,1481.48,uncapped,0,1481.48,12677.48,247
Owen Paterson,North Shropshire CC,,,7371.09,,,,2408.75,,,,0,,9779.84,,,13797.46,,uncapped,719.8,uncapped,0,14517.26,24297.1,274
Owen Smith,Pontypridd CC,,,10154.14,,,,0,,,,0,,10154.14,,,10191.16,,uncapped,5541.45,uncapped,0,15732.61,25886.75,4042
Pamela Nash,Airdrie and Shotts CC,,,14194.11,,,,0,,,,0,,14194.11,,,16399.79,,uncapped,6782.67,uncapped,0,23182.46,37376.57,3909
Pat Doherty,West Tyrone,,,14827.4,,,,0,,,,0,,14827.4,,,0,,uncapped,0,uncapped,0,0,14827.4,1465
Pat Glass,North West Durham CC,,,27850.84,,,,0,,,,0,,27850.84,,,14855.2,,uncapped,10683.85,uncapped,0,25539.05,53389.89,4103
Pat McFadden,Wolverhampton South East BC,,,26212.76,,,,0,,,,0,,26212.76,,,7821.4,,uncapped,5325.2,uncapped,0,13146.6,39359.36,1587
Patrick McLoughlin,Derbyshire Dales CC,,,7327.26,,,,2408.75,,,,0,,9736.01,,,6943.09,,uncapped,9840.47,uncapped,0,16783.56,26519.57,333
Patrick Mercer,Newark CC,,,19597.51,,,,2408.75,,,,0,,22006.26,,,3749.24,,uncapped,10331.56,uncapped,0,14080.8,36087.06,1435
Paul Beresford,Mole Valley CC,,,4476.14,,,,12077.5,,,,0,,16553.64,,,0,,uncapped,1510.8,uncapped,0,1510.8,18064.44,103
Paul Blomfield,Sheffield Central BC,,,26550.26,,,,1475.41,,,,0,,28025.67,,,16122.35,,uncapped,3893.74,uncapped,0,20016.09,48041.76,4058
Paul Burstow,Sutton and Cheam BC,,,28953.26,,,,151.65,,,,0,,29104.91,,,0,,uncapped,24,uncapped,0,24,29128.91,204
Paul Farrelly,Newcastle-under-Lyme BC,,,26892.62,,,,0,,,,0,,26892.62,,,5064.69,,uncapped,9837.12,uncapped,0,14901.81,41794.43,1436
Paul Flynn,Newport West CC,,,7299.2,,,,0,,,,0,,7299.2,,,3622.2,,uncapped,6298.51,uncapped,0,9920.71,17219.91,545
Paul Goggins,Wythenshawe and Sale East BC,,,33353.28,,,,0,,,,0,,33353.28,,,0,,uncapped,7129.16,uncapped,0,7129.16,40482.44,462
Paul Maynard,Blackpool North and Cleveleys BC,,,20611.58,,,,4959.78,,,,0,,25571.36,,,9693.58,,uncapped,15520.02,uncapped,0,25213.6,50784.96,3926
Paul Murphy,Torfaen CC,,,26460.32,,,,0,,,,0,,26460.32,,,8052.88,,uncapped,6033.7,uncapped,0,14086.58,40546.9,546
Paul Uppal,Wolverhampton South West BC,,,10140.97,,,,3942.3,,,,0,,14083.27,,,8439.5,,uncapped,2904,uncapped,0,11343.5,25426.77,4078
Pauline Latham,Mid Derbyshire CC,,,14725.61,,,,3877.5,,,,0,,18603.11,,,9220,,uncapped,7375.4,uncapped,0,16595.4,35198.51,4025
Penny Mordaunt,Portsmouth North BC,,,28452.18,,,,12431.48,,,,0,,40883.66,,,10695.89,,uncapped,4667.1,uncapped,0,15362.99,56246.65,4017
Pete Wishart,Perth and North Perthshire CC,,,26747.76,,,,100,,,,0,,26847.76,,,15295.56,,uncapped,17199,uncapped,0,32494.56,59342.32,1440
