﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
John Spellar,Warley BC,24880,Standard non-London area budget,17174.99,7705.01,153620,Standard non-London area budget,143911.71,9708.29,0,,0,0,161086.7,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),2007.44,3142.56,uncapped,3659,uncapped,0,5666.44,166753.14,318
John Stevenson,Carlisle CC,24880,Standard non-London area budget,21934.2,2945.8,153620,Standard non-London area budget,128461.73,25158.27,0,,0,0,150395.93,15411,Hotels,15411,0,uncapped,13304.5,uncapped,0,28715.5,179111.43,3942
John Whittingdale,Maldon CC,24880,Standard non-London area budget,13562.34,11317.66,153620,Standard non-London area budget,148377.85,5242.15,0,,0,0,161940.19,22850,Standard budget for renting a property in the London area,20945.76,1904.24,uncapped,4954.83,uncapped,0,25900.59,187840.78,39
John Woodcock,Barrow and Furness CC,33090,"Standard non-London area budget, plus an uplift of £8,210 granted following an application to IPSA",32746.1,343.9,153620,Standard non-London area budget,148798.76,4821.24,0,,0,0,181544.86,33267.06,"Standard budget for renting a property in the London area for one month, with an uplift to cover the cost of one dependant, and eleven months with two dependants",27290.9,5976.16,uncapped,11970.78,uncapped,0,39261.68,220806.54,3917
Johnny Mercer,"Plymouth, Moor View BC",24880,Standard non-London area budget,18036.78,6843.22,153620,Standard non-London area budget,135842.28,17777.72,0,,0,0,153879.06,18800.5,Hotels,18800.5,0,uncapped,21507.04,uncapped,466.11,40773.65,194652.71,4485
Jon Cruddas,Dagenham and Rainham BC,27660,Standard London area budget,26265.1,1394.9,164460,Standard London area budget,161944.26,2515.74,0,,0,0,188209.36,0,,0,0,uncapped,186.5,uncapped,0,186.5,188395.86,1406
Jon Trickett,Hemsworth CC,24880,Standard non-London area budget,18868.1,6011.9,153620,Standard non-London area budget,141635.56,11984.44,0,,0,0,160503.66,22850,Standard budget for renting a property in the London area,22099.92,750.08,uncapped,5058.21,uncapped,0,27158.13,187661.79,410
Jonathan Ashworth,Leicester South BC,24880,Standard non-London area budget,20209.34,4670.66,153620,Standard non-London area budget,148488.72,5131.28,0,,0,0,168698.06,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",22809.79,10910.21,uncapped,7131.95,uncapped,0,29941.74,198639.8,4244
Jonathan Djanogly,Huntingdon CC,24880,Standard non-London area budget,17561.06,7318.94,153620,Standard non-London area budget,131410.4,22209.6,0,,0,0,148971.46,0,,0,0,uncapped,4699.18,uncapped,0,4699.18,153670.64,1425
Jonathan Edwards,Carmarthen East and Dinefwr CC,24880,Standard non-London area budget,20208.05,4671.95,153620,Standard non-London area budget,141482.84,12137.16,0,,0,0,161690.89,13425,Hotels,13425,0,uncapped,6720.85,uncapped,0,20145.85,181836.74,3943
Jonathan Lord,Woking CC,24880,Standard non-London area budget,20492.04,4387.96,153620,Standard non-London area budget,152447.26,1172.74,0,,0,0,172939.3,0,,0,0,uncapped,3441.75,uncapped,0,3441.75,176381.05,4090
Jonathan Reynolds,Stalybridge and Hyde CC,24880,Standard non-London area budget,23787.57,1092.43,153620,Standard non-London area budget,141039.72,12580.28,0,,0,0,164827.29,39155,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants",39155,0,uncapped,12737.9,uncapped,592,52484.9,217312.19,4119
Judith Cummins,Bradford South BC,24880,Standard non-London area budget,21451.26,3428.74,153620,Standard non-London area budget,151089.52,2530.48,0,,0,0,172540.78,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",25968.92,7751.08,uncapped,9521.06,uncapped,0,35489.98,208030.76,4391
Julia Lopez,Hornchurch and Upminster BC,27660,Standard London area budget,20736.75,6923.25,164460,Standard London area budget,99438.33,65021.67,0,,0,0,120175.08,0,,0,0,uncapped,447.19,uncapped,78,525.19,120700.27,4647
Julian Knight,Solihull BC,24880,Standard non-London area budget,16993.76,7886.24,153620,Standard non-London area budget,136244.32,17375.68,0,,0,0,153238.08,22850,Standard budget for renting a property in the London area,22398.49,451.51,uncapped,7141.8,uncapped,0,29540.29,182778.37,4410
Julian Lewis,New Forest East CC,24880,Standard non-London area budget,15582.38,9297.62,153620,Standard non-London area budget,125070.36,28549.64,0,,0,0,140652.74,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5148.03,1.97,uncapped,2369.76,uncapped,0,7517.79,148170.53,54
Julian Smith,Skipton and Ripon CC,24880,Standard non-London area budget,15673.44,9206.56,153620,Standard non-London area budget,150385.96,3234.04,0,,0,0,166059.4,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),2374.9,2775.1,uncapped,4903.23,uncapped,303,7581.13,173640.53,4118
Julian Sturdy,York Outer CC,24880,Standard non-London area budget,8980.24,15899.76,153620,Standard non-London area budget,136552.93,17067.07,0,,0,0,145533.17,12725,Hotels,12725,0,uncapped,11687.7,uncapped,0,24412.7,169945.87,4079
Julie Cooper,Burnley BC,24880,Standard non-London area budget,22883.66,1996.34,153620,Standard non-London area budget,141190.46,12429.54,0,,0,0,164074.12,22850,Standard budget for renting a property in the London area,22764,86,uncapped,16680.4,uncapped,0,39444.4,203518.52,4405
Julie Elliott,Sunderland Central BC,24880,Standard non-London area budget,21998.84,2881.16,153620,Standard non-London area budget,142825.15,10794.85,0,,0,0,164823.99,22850,Standard budget for renting a property in the London area,19386.43,3463.57,uncapped,9573.17,uncapped,0,28959.6,193783.59,4127
Justin Madders,Ellesmere Port and Neston CC,24880,Standard non-London area budget,19400.69,5479.31,153620,Standard non-London area budget,145904.04,7715.96,0,,0,0,165304.73,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",18732.95,14987.05,uncapped,7268.61,uncapped,0,26001.56,191306.29,4418
Justin Tomlinson,North Swindon CC,24880,Standard non-London area budget,15300.65,9579.35,153620,Standard non-London area budget,142034.01,11585.99,0,,0,0,157334.66,22850,Standard budget for renting a property in the London area,20327.67,2522.33,uncapped,4315.2,uncapped,0,24642.87,181977.53,4105
Justine Greening,Putney BC,27660,Standard London area budget,17477.17,10182.83,164460,Standard London area budget,147425.55,17034.45,0,,0,0,164902.72,0,,0,0,uncapped,0,uncapped,0,0,164902.72,1555
Karen Bradley,Staffordshire Moorlands CC,24880,Standard non-London area budget,15945.49,8934.51,153620,Standard non-London area budget,111636.6,41983.4,0,,0,0,127582.09,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",29540.8,4179.2,uncapped,5082.83,uncapped,0,34623.63,162205.72,4110
Karen Buck,Westminster North BC,27660,Standard London area budget,23178.12,4481.88,164460,Standard London area budget,158094.47,6365.53,0,,0,0,181272.59,0,,0,0,uncapped,250,uncapped,0,250,181522.59,199
Karen Lee,Lincoln BC,24880,Standard non-London area budget,21012.13,3867.87,153620,Standard non-London area budget,144501.6,9118.4,0,,0,0,165513.73,22850,Standard budget for renting a property in the London area,22752,98,uncapped,8417.86,uncapped,0,31169.86,196683.59,4664
Karin Smyth,Bristol South BC,24880,Standard non-London area budget,23749.41,1130.59,153620,Standard non-London area budget,151659.6,1960.4,0,,0,0,175409.01,18712.92,"Standard budget for renting a property in the London area for one month, with an uplift to cover the cost of three dependants, and £15,450 in hotel costs",15450,3262.92,uncapped,4191.6,uncapped,0,19641.6,195050.61,4444
Karl Turner,Kingston upon Hull East BC,24880,Standard non-London area budget,19706.86,5173.14,153620,Standard non-London area budget,134670.72,18949.28,0,,0,0,154377.58,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",20799.84,7485.16,uncapped,6247.89,uncapped,0,27047.73,181425.31,4030
Kate Green,Stretford and Urmston BC,24880,Standard non-London area budget,11432.71,13447.29,153620,Standard non-London area budget,140947.05,12672.95,0,,0,0,152379.76,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),4201.58,948.42,uncapped,6794.03,uncapped,0,10995.61,163375.37,4120
Kate Hoey,Vauxhall BC,27660,Standard London area budget,6079.87,21580.13,164460,Standard London area budget,164114.03,345.97,0,,0,0,170193.9,0,,0,0,uncapped,1229.15,uncapped,0,1229.15,171423.05,210
Kate Hollern,Blackburn BC,24880,Standard non-London area budget,17925.17,6954.83,153620,Standard non-London area budget,137755.89,15864.11,0,,0,0,155681.06,22850,Standard budget for renting a property in the London area,22014.63,835.37,uncapped,10686.22,uncapped,0,32700.85,188381.91,4363
Kate Osamor,Edmonton BC,27660,Standard London area budget,25719.58,1940.42,164460,Standard London area budget,157047.09,7412.91,0,,0,0,182766.67,0,,0,0,uncapped,192.69,uncapped,300,492.69,183259.36,4515
Keir Starmer,Holborn and St Pancras BC,27660,Standard London area budget,21135.2,6524.8,164460,Standard London area budget,162455.65,2004.35,0,,0,0,183590.85,0,,0,0,uncapped,431.24,uncapped,0,431.24,184022.09,4514
Keith Simpson,Broadland CC,24880,Standard non-London area budget,15455.29,9424.71,153620,Standard non-London area budget,101703.84,51916.16,0,,0,0,117159.13,22850,Standard budget for renting a property in the London area,20593.92,2256.08,uncapped,4198.9,uncapped,0,24792.82,141951.95,126
Keith Vaz,Leicester East BC,24880,Standard non-London area budget,24591.08,288.92,153620,Standard non-London area budget,145787.17,7832.83,0,,0,0,170378.25,0,,0,0,uncapped,9688.7,uncapped,0,9688.7,180066.95,338
Kelly Tolhurst,Rochester and Strood CC,24880,Standard non-London area budget,12561.82,12318.18,153620,Standard non-London area budget,139447.01,14172.99,0,,0,0,152008.83,16816.5,Hotels,16816.5,0,uncapped,1828.7,uncapped,0,18645.2,170654.03,4487
Kelvin Hopkins,Luton North BC,24880,Standard non-London area budget,14550.45,10329.55,153620,Standard non-London area budget,122416.73,31203.27,0,,0,0,136967.18,0,,0,0,uncapped,1944.1,uncapped,0,1944.1,138911.28,2
Kemi Badenoch,Saffron Walden CC,24880,Standard non-London area budget,20970.69,3909.31,153620,Standard non-London area budget,147291.97,6328.03,0,,0,0,168262.66,26810,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants",26738.69,71.31,uncapped,4674.52,uncapped,378,31791.21,200053.87,4597
Ken Clarke,Rushcliffe CC,24880,Standard non-London area budget,9275.53,15604.47,153620,Standard non-London area budget,124395.22,29224.78,0,,0,0,133670.75,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),3654.4,1495.6,uncapped,4032,uncapped,0,7686.4,141357.15,366
Kerry McCarthy,Bristol East BC,25234.46,"Standard non-London area budget, plus an uplift of £354.46 granted following an application to IPSA",25158.47,75.99,153620,Standard non-London area budget,151429.3,2190.7,0,,0,0,176587.77,22850,Standard budget for renting a property in the London area,21024.57,1825.43,uncapped,3460.9,uncapped,513.4,24998.87,201586.64,1491
Kevan Jones,North Durham CC,24880,Standard non-London area budget,21949.48,2930.52,153620,Standard non-London area budget,140425.44,13194.56,0,,0,0,162374.92,22850,Standard budget for renting a property in the London area,21302.56,1547.44,uncapped,12423.64,uncapped,0,33726.2,196101.12,1438
Kevin Barron,Rother Valley CC,24880,Standard non-London area budget,24834.82,45.18,153620,Standard non-London area budget,153558.37,61.63,0,,0,0,178393.19,22850,Standard budget for renting a property in the London area,22850,0,uncapped,6666.86,uncapped,0,29516.86,207910.05,392
Kevin Brennan,Cardiff West BC,24880,Standard non-London area budget,19045.49,5834.51,153620,Standard non-London area budget,134105.84,19514.16,0,,0,0,153151.33,22850,Standard budget for renting a property in the London area,20888.36,1961.64,uncapped,7490.56,uncapped,360,28738.92,181890.25,1400
Kevin Foster,Torbay BC,24880,Standard non-London area budget,22838.56,2041.44,153620,Standard non-London area budget,153319.59,300.41,0,,0,0,176158.15,22850,Standard budget for renting a property in the London area,22599.08,250.92,uncapped,11491.01,uncapped,0,34090.09,210248.24,4451
Kevin Hollinrake,Thirsk and Malton CC,24880,Standard non-London area budget,18658.36,6221.64,153620,Standard non-London area budget,152124.85,1495.15,0,,0,0,170783.21,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",22850,5435,uncapped,12258.54,uncapped,0,35108.54,205891.75,4474
Khalid Mahmood,"Birmingham, Perry Barr BC",24880,Standard non-London area budget,12254.84,12625.16,153620,Standard non-London area budget,150011.98,3608.02,0,,0,0,162266.82,22850,Standard budget for renting a property in the London area,20600.04,2249.96,uncapped,12240.02,uncapped,0,32840.06,195106.88,1392
Kirstene Hair,Angus CC,24880,Standard non-London area budget,24880,0,153620,Standard non-London area budget,149526.35,4093.65,0,,0,0,174406.35,25758.28,"Standard budget for renting a property in the London area for ten months, plus £6,716.62 in hotel costs",25758.28,0,uncapped,26113.68,uncapped,0,51871.96,226278.31,4675
Kirsty Blackman,Aberdeen North BC,24880,Standard non-London area budget,22458.85,2421.15,153620,Standard non-London area budget,138487.14,15132.86,0,,0,0,160945.99,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",27938.79,5781.21,uncapped,21118.05,uncapped,0,49056.84,210002.83,4357
Kit Malthouse,North West Hampshire CC,24880,Standard non-London area budget,19327.57,5552.43,153620,Standard non-London area budget,150656.87,2963.13,0,,0,0,169984.44,26810,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants",19936.18,6873.82,uncapped,1332.95,uncapped,0,21269.13,191253.57,4495
Kwasi Kwarteng,Spelthorne BC,27660,Standard London area budget,8442.46,19217.54,164460,Standard London area budget,134629.84,29830.16,0,,0,0,143072.3,0,,0,0,uncapped,101.9,uncapped,240,341.9,143414.2,4134
Laura Pidcock,North West Durham CC,24880,Standard non-London area budget,23658.9,1221.1,153620,Standard non-London area budget,145151.51,8468.49,0,,0,0,168810.41,26586.73,"Standard budget for renting a property in the London area for eleven months, with an uplift to cover the cost of one dependant for two months, and £4,735 in hotel costs",16671.09,9915.64,uncapped,19551.64,uncapped,0,36222.73,205033.14,4665
Laura Smith,Crewe and Nantwich CC,24880,Standard non-London area budget,20354.47,4525.53,153620,Standard non-London area budget,130671.99,22948.01,0,,0,0,151026.46,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",33637.31,82.69,uncapped,10371.11,uncapped,0,44008.42,195034.88,4648
Laurence Robertson,Tewkesbury CC,24880,Standard non-London area budget,17908.44,6971.56,153620,Standard non-London area budget,152473.91,1146.09,0,,0,0,170382.35,22850,Standard budget for renting a property in the London area,20770.27,2079.73,uncapped,16064.96,uncapped,0,36835.23,207217.58,253
Layla Moran,Oxford West and Abingdon CC,24880,Standard non-London area budget,24234.21,645.79,153620,Standard non-London area budget,156283.55,-2663.55,0,,0,0,180517.76,22850,Standard budget for renting a property in the London area,21241.6,1608.4,uncapped,2149.41,uncapped,168,23559.01,204076.77,4656
Lee Rowley,North East Derbyshire CC,24880,Standard non-London area budget,23450.89,1429.11,153620,Standard non-London area budget,146551.31,7068.69,0,,0,0,170002.2,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),1939.67,3210.33,uncapped,7588.65,uncapped,0,9528.32,179530.52,4652
Leo Docherty,Aldershot BC,24880,Standard non-London area budget,22817.2,2062.8,153620,Standard non-London area budget,107849.9,45770.1,0,,0,0,130667.1,26810,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants",25401.04,1408.96,uncapped,2699.55,uncapped,0,28100.59,158767.69,4600
Lesley Laird,Kirkcaldy and Cowdenbeath CC,24880,Standard non-London area budget,21497.03,3382.97,153620,Standard non-London area budget,143049.21,10570.79,0,,0,0,164546.24,14685,Hotels,14685,0,uncapped,11168.31,uncapped,0,25853.31,190399.55,4660
Liam Byrne,"Birmingham, Hodge Hill BC",24880,Standard non-London area budget,24695.28,184.72,153620,Standard non-London area budget,153071.08,548.92,0,,0,0,177766.36,27037.47,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants, and £227.47 in hotel costs",19728.06,7309.41,uncapped,13034.01,uncapped,0,32762.07,210528.43,1171
Liam Fox,North Somerset CC,24880,Standard non-London area budget,8824.16,16055.84,153620,Standard non-London area budget,96977.72,56642.28,0,,0,0,105801.88,22850,Standard budget for renting a property in the London area,22850,0,uncapped,624.51,uncapped,0,23474.51,129276.39,223
Lilian Greenwood,Nottingham South BC,24880,Standard non-London area budget,22790.08,2089.92,153620,Standard non-London area budget,146935.21,6684.79,0,,0,0,169725.29,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",20863.26,12856.74,uncapped,7678.02,uncapped,0,28541.28,198266.57,4029
Lindsay Hoyle,Chorley CC,24880,Standard non-London area budget,22070.01,2809.99,153620,Standard non-London area budget,152004.06,1615.94,0,,0,0,174074.07,22850,Standard budget for renting a property in the London area,21540.28,1309.72,uncapped,19811.48,uncapped,0,41351.76,215425.83,467
Lisa Cameron,"East Kilbride, Strathaven and Lesmahagow CC",24880,Standard non-London area budget,24733.38,146.62,153620,Standard non-London area budget,134253.81,19366.19,0,,0,0,158987.19,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",28344.63,5375.37,uncapped,26273.73,uncapped,0,54618.36,213605.55,4412
Lisa Nandy,Wigan CC,24880,Standard non-London area budget,20534.08,4345.92,153620,Standard non-London area budget,145133.16,8486.84,0,,0,0,165667.24,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",22306.36,5978.64,uncapped,10219.3,uncapped,0,32525.66,198192.9,4082
Liz Kendall,Leicester West BC,24880,Standard non-London area budget,19747.73,5132.27,153620,Standard non-London area budget,136384.81,17235.19,0,,0,0,156132.54,22850,Standard budget for renting a property in the London area,0,22850,uncapped,7482.38,uncapped,0,7482.38,163614.92,4026
Liz Saville-Roberts,Dwyfor Meirionnydd CC,24880,Standard non-London area budget,20292.29,4587.71,153620,Standard non-London area budget,145899.38,7720.62,0,,0,0,166191.67,22850,Standard budget for renting a property in the London area,20735.62,2114.38,uncapped,12884.9,uncapped,203,33823.52,200015.19,4521
Liz Twist,Blaydon BC,24880,Standard non-London area budget,22526.89,2353.11,153620,Standard non-London area budget,149839.48,3780.52,0,,0,0,172366.37,22850,Standard budget for renting a property in the London area,19862.64,2987.36,uncapped,8111.89,uncapped,0,27974.53,200340.9,4618
Lloyd Russell-Moyle,"Brighton, Kemptown BC",24880,Standard non-London area budget,24534.83,345.17,153620,Standard non-London area budget,153620,0,0,,0,0,178154.83,13258.46,Hotels,13258.46,0,uncapped,10809.15,uncapped,0,24067.61,202222.44,4615
Louise Ellman,"Liverpool, Riverside BC",24880,Standard non-London area budget,24103.33,776.67,153620,Standard non-London area budget,152014.75,1605.25,0,,0,0,176118.08,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5149.7,0.3,uncapped,6149.95,uncapped,0,11299.65,187417.73,484
Louise Haigh,"Sheffield, Heeley BC",24880,Standard non-London area budget,19485.04,5394.96,153620,Standard non-London area budget,152496.72,1123.28,0,,0,0,171981.76,22850,Standard budget for renting a property in the London area,16914.24,5935.76,uncapped,6652.61,uncapped,0,23566.85,195548.61,4473
Luciana Berger,"Liverpool, Wavertree BC",24880,Standard non-London area budget,24743.74,136.26,153620,Standard non-London area budget,151063.43,2556.57,0,,0,0,175807.17,28285,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",26642.35,1642.65,uncapped,5205.9,uncapped,0,31848.25,207655.42,4036
Lucy Allan,Telford BC,24880,Standard non-London area budget,24290.91,589.09,153620,Standard non-London area budget,150549.8,3070.2,0,,0,0,174840.71,21375,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of one dependant",11093.92,10281.08,uncapped,7848.77,uncapped,0,18942.69,193783.4,4411
Lucy Frazer,South East Cambridgeshire CC,24880,Standard non-London area budget,14082.45,10797.55,153620,Standard non-London area budget,124525.69,29094.31,0,,0,0,138608.14,0,,0,0,uncapped,416.7,uncapped,0,416.7,139024.84,4517
Lucy Powell,Manchester Central BC,24880,Standard non-London area budget,21323.94,3556.06,163486.87,"Standard non-London area budget, plus an uplift of £9,866.87, granted following an application to IPSA",163486.85,0.02,0,,0,0,184810.79,0,,0,0,uncapped,10458.25,uncapped,0,10458.25,195269.04,4263
Luke Graham,Ochil and South Perthshire CC,35180.45,"Standard non-London area budget, plus an uplift of £10,300.45, granted following an application to IPSA",34943.67,236.78,153620,Standard non-London area budget,152861.97,758.03,0,,0,0,187805.64,22850,Standard budget for renting a property in the London area,16199.27,6650.73,uncapped,34326.18,uncapped,0,50525.45,238331.09,4622
Luke Hall,Thornbury and Yate CC,24880,Standard non-London area budget,22939.5,1940.5,153620,Standard non-London area budget,153620,0,0,,0,0,176559.5,18409,"Standard budget for renting a property in the London area for one month, with an uplift to cover the cost of two dependants, and £15,599 in hotel costs.",18520.3,-111.3,uncapped,8411.7,uncapped,0,26932,203491.5,4450
Luke Pollard,"Plymouth, Sutton and Devonport BC",24880,Standard non-London area budget,22521.05,2358.95,153620,Standard non-London area budget,153315.43,304.57,0,,0,0,175836.48,22850,Standard budget for renting a property in the London area,18563.55,4286.45,uncapped,11412.53,uncapped,40,30016.08,205852.56,4682
Lyn Brown,West Ham BC,27660,Standard London area budget,15927.57,11732.43,164815.99,Standard London area budget and an uplift of £355.99,164815.99,0,0,,0,0,180743.56,0,,0,0,uncapped,0,uncapped,0,0,180743.56,1583
Madeleine Moon,Bridgend CC,24880,Standard non-London area budget,20229.23,4650.77,153620,Standard non-London area budget,138397.81,15222.19,0,,0,0,158627.04,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),823.08,4326.92,uncapped,6272.5,uncapped,0,7095.58,165722.62,1490
Maggie Throup,Erewash CC,24880,Standard non-London area budget,19338.9,5541.1,153620,Standard non-London area budget,147394.5,6225.5,0,,0,0,166733.4,22850,Standard budget for renting a property in the London area,21827.6,1022.4,uncapped,6072.68,uncapped,0,27900.28,194633.68,4447
Marcus Fysh,Yeovil CC,24880,Standard non-London area budget,22777.26,2102.74,153620,Standard non-London area budget,148239.57,5380.43,0,,0,0,171016.83,33720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",33707.87,12.13,uncapped,7545.13,uncapped,0,41253,212269.83,4446
Marcus Jones,Nuneaton CC,24880,Standard non-London area budget,18248.07,6631.93,153620,Standard non-London area budget,122338.88,31281.12,0,,0,0,140586.95,22850,Standard budget for renting a property in the London area,19043.43,3806.57,uncapped,4616.75,uncapped,0,23660.18,164247.13,4024
Margaret Beckett,Derby South BC,24880,Standard non-London area budget,10086.83,14793.17,153620,Standard non-London area budget,153875.4,-255.4,0,,0,0,163962.23,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),6178.26,-1028.26,uncapped,5315.95,uncapped,0,11494.21,175456.44,328
Margaret Greenwood,Wirral West CC,24880,Standard non-London area budget,22735.03,2144.97,153620,Standard non-London area budget,122277.35,31342.65,0,,0,0,145012.38,22850,Standard budget for renting a property in the London area,20779.19,2070.81,uncapped,6062.4,uncapped,0,26841.59,171853.97,4400
Margaret Hodge,Barking BC,27660,Standard London area budget,21402.77,6257.23,167436.72,"Standard London area budget and an uplift of £2,976.72",167436.72,0,0,,0,0,188839.49,0,,0,0,uncapped,1053.78,uncapped,0,1053.78,189893.27,140
Margot James,Stourbridge BC,24880,Standard non-London area budget,19309.42,5570.58,153620,Standard non-London area budget,139916.62,13703.38,0,,0,0,159226.04,0,,0,0,uncapped,4151.63,uncapped,0,4151.63,163377.67,4115
Maria Caulfield,Lewes CC,24880,Standard non-London area budget,21331.76,3548.24,153620,Standard non-London area budget,142947.32,10672.68,0,,0,0,164279.08,0,,0,0,uncapped,1755.6,uncapped,0,1755.6,166034.68,4492
Maria Eagle,Garston and Halewood BC,24880,Standard non-London area budget,20678.62,4201.38,153620,Standard non-London area budget,150840.19,2779.81,0,,0,0,171518.81,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),3322.86,1827.14,uncapped,6577.19,uncapped,0,9900.05,181418.86,483
Maria Miller,Basingstoke BC,24880,Standard non-London area budget,7413.83,17466.17,153620,Standard non-London area budget,143152.49,10467.51,0,,0,0,150566.32,1925.2,Hotels,1925.2,0,uncapped,8327.75,uncapped,0,10252.95,160819.27,1480
Marie Rimmer,St Helens South and Whiston BC,24880,Standard non-London area budget,19295.81,5584.19,153620,Standard non-London area budget,108936.44,44683.56,0,,0,0,128232.25,22850,Standard budget for renting a property in the London area,23163.3,-313.3,uncapped,9979.78,uncapped,0,33143.08,161375.33,4457
Marion Fellows,Motherwell and Wishaw BC,24880,Standard non-London area budget,22799.79,2080.21,153620,Standard non-London area budget,144778.9,8841.1,0,,0,0,167578.69,22850,Standard budget for renting a property in the London area,22115.1,734.9,uncapped,17068.63,uncapped,0,39183.73,206762.42,4440
Mark Field,Cities of London and Westminster BC,27660,Standard London area budget,4603.77,23056.23,164460,Standard London area budget,123249.5,41210.5,0,,0,0,127853.27,0,,0,0,uncapped,1449,uncapped,0,1449,129302.27,1405
Mark Francois,Rayleigh and Wickford CC,24880,Standard non-London area budget,2992.43,21887.57,153620,Standard non-London area budget,114453.52,39166.48,0,,0,0,117445.95,11799.5,Hotels,11799.5,0,uncapped,280.1,uncapped,0,12079.6,129525.55,1444
Mark Garnier,Wyre Forest CC,24880,Standard non-London area budget,13794.06,11085.94,153620,Standard non-London area budget,107122.23,46497.77,0,,0,0,120916.29,39155,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants",24908.48,14246.52,uncapped,6932.85,uncapped,0,31841.33,152757.62,4074
Mark Harper,Forest of Dean CC,24880,Standard non-London area budget,19981.25,4898.75,153620,Standard non-London area budget,137560.98,16059.02,0,,0,0,157542.23,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5094.71,55.29,uncapped,8362.24,uncapped,0,13456.95,170999.18,1520
Mark Hendrick,Preston BC,24880,Standard non-London area budget,21510.67,3369.33,153620,Standard non-London area budget,134197.3,19422.7,0,,0,0,155707.97,5150,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),3633.67,1516.33,uncapped,14700.08,uncapped,0,18333.75,174041.72,473
Mark Lancaster,Milton Keynes North CC,24880,Standard non-London area budget,19484.06,5395.94,153620,Standard non-London area budget,136801.79,16818.21,0,,0,0,156285.85,22850,Standard budget for renting a property in the London area,16114.03,6735.97,uncapped,4473.65,uncapped,0,20587.68,176873.53,1544
Mark Menzies,Fylde CC,24880,Standard non-London area budget,14152.6,10727.4,153620,Standard non-London area budget,138970.21,14649.79,0,,0,0,153122.81,22850,Standard budget for renting a property in the London area,20045.95,2804.05,uncapped,18221.02,uncapped,0,38266.97,191389.78,3998
Mark Pawsey,Rugby CC,24880,Standard non-London area budget,22617.74,2262.26,153620,Standard non-London area budget,153097.19,522.81,0,,0,0,175714.93,22850,Standard budget for renting a property in the London area,22817.9,32.1,uncapped,6943.46,uncapped,0,29761.36,205476.29,4052
Mark Prisk,Hertford and Stortford CC,27660,Standard London area budget,12734.46,14925.54,164460,Standard London area budget,145940.76,18519.24,0,,0,0,158675.22,0,,0,0,uncapped,954.7,uncapped,0,954.7,159629.92,1424
Mark Pritchard,The Wrekin CC,24880,Standard non-London area budget,17360.19,7519.81,153620,Standard non-London area budget,106556.8,47063.2,0,,0,0,123916.99,16392.88,"Standard budget for renting a property outside the london area, with an uplift to cover the cost of one dependant for one month",13231.03,3161.85,uncapped,4496.53,uncapped,0,17727.56,141644.55,1576
